Date,Open,High,Low,Close,Adj Close,Volume
2020-06-08,132.00999450683594,133.3000030517578,132.00999450683594,133.25,132.41220092773438,3502500
2020-06-09,132.0800018310547,132.9499969482422,131.24000549316406,132.2100067138672,131.37876892089844,4344800
2020-06-10,132.72999572753906,132.75,130.8300018310547,130.97000122070312,130.14654541015625,3891900
2020-06-11,126.7699966430664,128.66000366210938,123.80999755859375,124.11000061035156,123.32967376708984,6867600
2020-06-12,127.44000244140625,127.87999725341797,122.80000305175781,125.33999633789062,124.55194091796875,5994700
2020-06-15,122.58999633789062,126.93000030517578,121.91999816894531,126.52999877929688,125.73445892333984,4996500
2020-06-16,130.3800048828125,130.5399932861328,126.58999633789062,129.19000244140625,128.37774658203125,5083400
2020-06-17,129.72999572753906,130.1699981689453,128.52999877929688,128.85000610351562,128.03988647460938,3174900
2020-06-18,128.35000610351562,129.07000732421875,127.80000305175781,128.3800048828125,127.57283782958984,2766800
2020-06-19,129.99000549316406,130.24000549316406,126.97000122070312,127.37999725341797,126.57911682128906,6692000
2020-06-22,126.87000274658203,128.5,126.30000305175781,128.38999938964844,127.87993621826172,2837900
2020-06-23,129.77000427246094,130.2100067138672,129.00999450683594,129.39999389648438,128.8859100341797,3673600
2020-06-24,128.6300048828125,129.08999633789062,124.9800033569336,126.55000305175781,126.0472412109375,5981300
2020-06-25,126.0199966430664,126.86000061035156,124.7699966430664,126.72000122070312,126.21656036376953,4884600
2020-06-26,126.68000030517578,126.94999694824219,123.54000091552734,123.75,123.25836181640625,5748200
2020-06-29,124.30000305175781,126.19999694824219,122.93000030517578,126.0999984741211,125.59902954101562,3911300
2020-06-30,126.0,128.2899932861328,125.61000061035156,127.70999908447266,127.20262908935547,3364900
2020-07-01,127.88999938964844,129.52999877929688,127.79000091552734,129.0,128.4875030517578,5586300
2020-07-02,130.94000244140625,131.64999389648438,129.17999267578125,129.50999450683594,128.99546813964844,3664300
2020-07-06,131.44000244140625,132.63999938964844,131.11000061035156,132.5800018310547,132.05328369140625,3557900
2020-07-07,131.9600067138672,132.3800048828125,130.27999877929688,130.5,129.98155212402344,3446600
2020-07-08,130.72999572753906,131.9199981689453,130.1199951171875,131.88999938964844,131.3660125732422,2739900
2020-07-09,132.35000610351562,132.44000244140625,129.6199951171875,131.74000549316406,131.2166290283203,3112400
2020-07-10,131.82000732421875,133.41000366210938,130.9499969482422,133.30999755859375,132.78038024902344,6456200
2020-07-13,134.50999450683594,136.5,131.25,131.6199951171875,131.0970916748047,6641300
2020-07-14,130.97000122070312,133.00999450683594,129.42999267578125,132.92999267578125,132.40188598632812,5736900
2020-07-15,134.8000030517578,135.22999572753906,132.9199981689453,134.8300018310547,134.29434204101562,3752900
2020-07-16,133.74000549316406,134.85000610351562,133.27999877929688,134.47000122070312,133.93577575683594,3024700
2020-07-17,134.99000549316406,134.99000549316406,133.36000061035156,133.83999633789062,133.3082733154297,3094600
2020-07-20,133.94000244140625,136.3300018310547,133.61000061035156,135.97999572753906,135.43975830078125,2735800
2020-07-21,137.0399932861328,137.22999572753906,135.69000244140625,136.19000244140625,135.64894104003906,2657900
2020-07-22,135.9600067138672,137.44000244140625,135.8300018310547,137.36000061035156,136.8142852783203,2660500
2020-07-23,137.50999450683594,137.50999450683594,134.3699951171875,135.3000030517578,134.76248168945312,3433800
2020-07-24,134.5399932861328,136.1300048828125,133.8699951171875,135.5399932861328,135.00152587890625,3143600
2020-07-27,136.1199951171875,136.69000244140625,135.39999389648438,136.3800048828125,135.83819580078125,2449700
2020-07-28,136.11000061035156,136.66000366210938,134.8300018310547,135.02999877929688,134.49356079101562,2559800
2020-07-29,135.9199981689453,136.69000244140625,135.7100067138672,136.39999389648438,135.8581085205078,2247500
2020-07-30,135.4199981689453,136.9499969482422,134.6300048828125,136.2899932861328,135.74853515625,3970400
2020-07-31,137.97000122070312,138.2100067138672,135.49000549316406,137.0,136.45571899414062,3835500
2020-08-03,137.44000244140625,137.47999572753906,136.5399932861328,136.7100067138672,136.16688537597656,2794400
2020-08-04,136.44000244140625,137.85000610351562,136.4199981689453,137.80999755859375,137.26251220703125,2670100
2020-08-05,138.35000610351562,139.55999755859375,138.1300048828125,139.49000549316406,138.9358367919922,3268400
2020-08-06,138.99000549316406,140.47000122070312,138.7899932861328,140.1699981689453,139.6131134033203,2156100
2020-08-07,140.17999267578125,140.8000030517578,139.36000061035156,140.3800048828125,139.82229614257812,2976500
2020-08-10,140.8800048828125,142.22000122070312,140.66000366210938,142.05999755859375,141.49562072753906,2280200
2020-08-11,142.8699951171875,143.6699981689453,141.4499969482422,141.77999877929688,141.21673583984375,3546800
2020-08-12,143.17999267578125,143.9600067138672,142.6300048828125,143.66000366210938,143.08926391601562,3815400
2020-08-13,143.52999877929688,144.4600067138672,143.3000030517578,143.60000610351562,143.0294952392578,2371400
2020-08-14,143.60000610351562,143.91000366210938,142.97000122070312,143.58999633789062,143.01954650878906,1687000
