Date,Open,High,Low,Close,Adj Close,Volume
2020-06-08,8.220000267028809,8.569999694824219,8.109999656677246,8.460000038146973,8.425644874572754,158459100
2020-06-09,8.1899995803833,8.210000038146973,7.900000095367432,8.020000457763672,7.98743200302124,117645200
2020-06-10,7.96999979019165,7.980000019073486,7.519999980926514,7.610000133514404,7.579096794128418,116954500
2020-06-11,7.059999942779541,7.349999904632568,6.840000152587891,6.949999809265137,6.92177677154541,124502900
2020-06-12,7.340000152587891,7.429999828338623,7.079999923706055,7.25,7.220558166503906,100921800
2020-06-15,6.949999809265137,7.349999904632568,6.849999904632568,7.239999771118164,7.210598468780518,102163800
2020-06-16,7.730000019073486,7.739999771118164,7.289999961853027,7.46999979019165,7.439664363861084,98161400
2020-06-17,7.5,7.53000020980835,7.199999809265137,7.239999771118164,7.210598468780518,75071400
2020-06-18,7.130000114440918,7.320000171661377,7.019999980926514,7.28000020980835,7.250436782836914,78398200
2020-06-19,7.420000076293945,7.449999809265137,7.090000152587891,7.150000095367432,7.120964527130127,88679500
2020-06-22,7.170000076293945,7.179999828338623,6.960000038146973,7.039999961853027,7.011411190032959,78289600
2020-06-23,7.090000152587891,7.130000114440918,6.96999979019165,7.0,6.971573829650879,80583900
2020-06-24,6.900000095367432,6.900000095367432,6.519999980926514,6.53000020980835,6.503482341766357,144666000
2020-06-25,6.5,6.699999809265137,6.420000076293945,6.679999828338623,6.6528730392456055,73826000
2020-06-26,6.619999885559082,6.650000095367432,6.449999809265137,6.480000019073486,6.463360786437988,89409600
2020-06-29,6.570000171661377,6.800000190734863,6.5,6.800000190734863,6.7825398445129395,75277300
2020-06-30,6.710000038146973,6.869999885559082,6.659999847412109,6.829999923706055,6.812462329864502,69517100
2020-07-01,6.929999828338623,7.010000228881836,6.710000038146973,6.739999771118164,6.722692966461182,120630800
2020-07-02,6.860000133514404,7.039999961853027,6.809999942779541,6.820000171661377,6.802488327026367,74151800
2020-07-06,6.980000019073486,7.079999923706055,6.889999866485596,7.0,6.982026100158691,75429400
2020-07-07,6.889999866485596,6.889999866485596,6.75,6.760000228881836,6.742642402648926,62433700
2020-07-08,6.820000171661377,6.869999885559082,6.71999979019165,6.860000133514404,6.842385292053223,64439300
