Date,Open,High,Low,Close,Adj Close,Volume
2020-06-08,40.79999923706055,41.189998626708984,40.560001373291016,41.16999816894531,40.51365280151367,39777100
2020-06-09,40.58000183105469,40.97999954223633,40.43000030517578,40.88999938964844,40.23811721801758,44389800
2020-06-10,41.0099983215332,41.310001373291016,40.66999816894531,41.189998626708984,40.533329010009766,81172700
2020-06-11,39.86000061035156,40.08000183105469,38.9900016784668,39.040000915527344,38.41761016845703,91271100
2020-06-12,40.02000045776367,40.099998474121094,39.279998779296875,39.869998931884766,39.234378814697266,73777900
2020-06-15,38.619998931884766,39.5099983215332,38.5,39.279998779296875,38.87805938720703,76868600
2020-06-16,40.27000045776367,40.27000045776367,39.25,39.529998779296875,39.12550354003906,79638000
2020-06-17,39.869998931884766,40.11000061035156,39.790000915527344,39.90999984741211,39.501617431640625,61471100
2020-06-18,39.810001373291016,40.08000183105469,39.79999923706055,39.93000030517578,39.52141189575195,48131400
2020-06-19,40.470001220703125,40.47999954223633,39.779998779296875,39.91999816894531,39.511512756347656,72411300
2020-06-22,40.189998626708984,40.5,40.099998474121094,40.40999984741211,39.996498107910156,39024200
2020-06-23,40.88999938964844,41.06999969482422,40.7599983215332,40.79999923706055,40.38250732421875,32995800
2020-06-24,40.63999938964844,40.7599983215332,39.97999954223633,40.2599983215332,39.8480339050293,51150200
2020-06-25,40.119998931884766,40.439998626708984,39.97999954223633,40.43000030517578,40.01629638671875,48199000
2020-06-26,40.310001373291016,40.33000183105469,39.77000045776367,39.939998626708984,39.531307220458984,53901200
2020-06-29,39.95000076293945,40.13999938964844,39.720001220703125,40.119998931884766,39.70946502685547,34712700
2020-06-30,40.04999923706055,40.09000015258789,39.7400016784668,39.9900016784668,39.5807991027832,67644600
2020-07-01,40.209999084472656,40.59000015258789,40.18000030517578,40.439998626708984,40.02619171142578,51766200
2020-07-02,41.310001373291016,41.599998474121094,41.18000030517578,41.36000061035156,40.9367790222168,42240200
2020-07-06,42.779998779296875,43.150001525878906,42.779998779296875,43.13999938964844,42.69856262207031,69159900
2020-07-07,42.59000015258789,42.880001068115234,42.400001525878906,42.41999816894531,41.985931396484375,34004100
2020-07-08,43.0,43.52000045776367,42.95000076293945,43.52000045776367,43.074676513671875,42278100
2020-07-09,43.900001525878906,43.959999084472656,43.130001068115234,43.52000045776367,43.074676513671875,64950400
2020-07-10,43.22999954223633,43.29999923706055,42.95000076293945,43.2400016784668,42.797542572021484,45293500
2020-07-13,43.540000915527344,43.86000061035156,42.869998931884766,42.95000076293945,42.5105094909668,47039600
2020-07-14,42.45000076293945,43.130001068115234,42.349998474121094,43.0099983215332,42.56989288330078,56528000
2020-07-15,43.27000045776367,43.349998474121094,42.970001220703125,43.13999938964844,42.69856262207031,48309100
2020-07-16,42.310001373291016,42.56999969482422,42.25,42.529998779296875,42.09480667114258,36512000
2020-07-17,42.84000015258789,42.86000061035156,42.54999923706055,42.77000045776367,42.33235168457031,40913000
2020-07-20,43.0099983215332,43.369998931884766,42.88999938964844,43.31999969482422,42.8767204284668,23319300
2020-07-21,44.0,44.02000045776367,43.70000076293945,43.720001220703125,43.27263259887695,44423400
2020-07-22,43.709999084472656,43.709999084472656,43.290000915527344,43.529998779296875,43.084571838378906,31232200
2020-07-23,43.5,43.66999816894531,42.970001220703125,43.18000030517578,42.738155364990234,39243400
2020-07-24,42.720001220703125,43.13999938964844,42.630001068115234,43.13999938964844,42.69856262207031,30184800
2020-07-27,43.439998626708984,43.84000015258789,43.310001373291016,43.810001373291016,43.36170959472656,39112200
2020-07-28,43.72999954223633,43.779998779296875,43.400001525878906,43.45000076293945,43.005393981933594,31219100
2020-07-29,43.849998474121094,44.27000045776367,43.849998474121094,44.150001525878906,43.6982307434082,37830900
2020-07-30,43.630001068115234,43.7599983215332,43.189998626708984,43.59000015258789,43.143959045410156,47900300
2020-07-31,43.630001068115234,43.63999938964844,42.959999084472656,43.290000915527344,42.84703063964844,62457700
2020-08-03,43.45000076293945,43.689998626708984,43.40999984741211,43.59000015258789,43.143959045410156,30603000
2020-08-04,43.779998779296875,44.16999816894531,43.77000045776367,44.16999816894531,43.718021392822266,40597400
2020-08-05,44.560001373291016,44.849998474121094,44.529998779296875,44.650001525878906,44.193115234375,36771100
2020-08-06,44.52000045776367,44.810001373291016,44.36000061035156,44.790000915527344,44.33168029785156,33523700
2020-08-07,43.9900016784668,44.150001525878906,43.63999938964844,43.869998931884766,43.42109298706055,35757700
2020-08-10,43.939998626708984,44.06999969482422,43.63999938964844,43.97999954223633,43.52996826171875,26964700
2020-08-11,44.27000045776367,44.36000061035156,43.810001373291016,43.86000061035156,43.411197662353516,34166400
2020-08-12,44.310001373291016,44.58000183105469,44.209999084472656,44.45000076293945,43.99515914916992,30741300
2020-08-13,44.400001525878906,44.470001220703125,44.130001068115234,44.31999969482422,43.86648941040039,26509200
2020-08-14,44.209999084472656,44.310001373291016,44.150001525878906,44.2400016784668,43.78731155395508,24593800
2020-08-17,44.56999969482422,44.81999969482422,44.5,44.79999923706055,44.34157943725586,26422200
2020-08-18,44.79999923706055,44.869998931884766,44.459999084472656,44.75,44.292091369628906,34464800
2020-08-19,44.61000061035156,44.619998931884766,44.189998626708984,44.20000076293945,43.747718811035156,28391100
2020-08-20,43.459999084472656,44.06999969482422,43.369998931884766,44.060001373291016,43.60914993286133,38399500
2020-08-21,43.97999954223633,44.29999923706055,43.790000915527344,44.279998779296875,43.82689666748047,34657800
2020-08-24,44.939998626708984,44.970001220703125,44.599998474121094,44.77000045776367,44.311885833740234,26576500
2020-08-25,44.91999816894531,45.2599983215332,44.81999969482422,45.220001220703125,44.75728225708008,27608400
2020-08-26,45.22999954223633,45.38999938964844,45.16999816894531,45.34000015258789,44.87605285644531,31465300
2020-08-27,45.459999084472656,45.459999084472656,44.77000045776367,44.959999084472656,44.49993896484375,31947400
2020-08-28,45.2400016784668,45.560001373291016,45.119998931884766,45.54999923706055,45.08390426635742,24151700
2020-08-31,44.709999084472656,44.720001220703125,44.25,44.540000915527344,44.0842399597168,52790000
2020-09-01,44.959999084472656,45.33000183105469,44.91999816894531,45.29999923706055,44.83646011352539,34212200
2020-09-02,45.36000061035156,45.369998931884766,44.779998779296875,45.18000030517578,44.717689514160156,50638400
2020-09-03,44.939998626708984,44.95000076293945,44.040000915527344,44.31999969482422,43.86648941040039,82433300
2020-09-04,44.41999816894531,44.65999984741211,43.58000183105469,44.34000015258789,43.88628387451172,62284500
2020-09-08,43.560001373291016,43.959999084472656,43.43000030517578,43.56999969482422,43.12416458129883,50051100
2020-09-09,44.0099983215332,44.310001373291016,43.900001525878906,44.220001220703125,43.767513275146484,49010500
2020-09-10,44.27000045776367,44.34000015258789,43.5099983215332,43.5099983215332,43.06477737426758,54276200
2020-09-11,44.11000061035156,44.25,43.709999084472656,43.93000030517578,43.4804801940918,49400700
2020-09-14,44.5099983215332,44.709999084472656,44.45000076293945,44.63999938964844,44.1832160949707,38892300
2020-09-15,45.189998626708984,45.22999954223633,45.02000045776367,45.11000061035156,44.648406982421875,30541000
2020-09-16,45.25,45.40999984741211,45.029998779296875,45.04999923706055,44.589019775390625,38179100
2020-09-17,44.5099983215332,44.939998626708984,44.47999954223633,44.869998931884766,44.41086196899414,38231100
2020-09-18,44.90999984741211,44.95000076293945,44.45000076293945,44.52000045776367,44.06444549560547,34270500
2020-09-21,43.77000045776367,44.13999938964844,43.38999938964844,44.11000061035156,43.65863800048828,42901100
2020-09-22,43.95000076293945,43.970001220703125,43.41999816894531,43.779998779296875,43.33201599121094,44884000
2020-09-23,43.650001525878906,43.72999954223633,43.060001373291016,43.099998474121094,42.658973693847656,40837000
2020-09-24,42.5,43.20000076293945,42.43000030517578,42.900001525878906,42.461021423339844,46493800
2020-09-25,42.540000915527344,42.959999084472656,42.290000915527344,42.939998626708984,42.5006103515625,44165700
2020-09-28,43.5099983215332,43.599998474121094,43.209999084472656,43.41999816894531,42.9756965637207,45528300
2020-09-29,43.290000915527344,43.529998779296875,43.25,43.38999938964844,42.946006774902344,25333200
2020-09-30,43.72999954223633,44.209999084472656,43.70000076293945,44.09000015258789,43.63884353637695,48665900
2020-10-01,44.41999816894531,44.529998779296875,44.15999984741211,44.5,44.044647216796875,51521100
2020-10-02,43.83000183105469,44.380001068115234,43.779998779296875,43.9900016784668,43.53986740112305,32647100
2020-10-05,44.22999954223633,44.58000183105469,44.22999954223633,44.58000183105469,44.12383270263672,36059100
2020-10-06,44.720001220703125,45.0,44.5099983215332,44.65999984741211,44.20301055908203,43464800
2020-10-07,45.06999969482422,45.290000915527344,44.939998626708984,45.150001525878906,44.6879997253418,45691100
2020-10-08,45.310001373291016,45.56999969482422,44.95000076293945,45.52000045776367,45.0542106628418,29669900
2020-10-09,45.630001068115234,45.959999084472656,45.5,45.83000183105469,45.36104202270508,31901900
2020-10-12,46.08000183105469,46.34000015258789,45.97999954223633,46.22999954223633,45.7569465637207,40037700
2020-10-13,46.06999969482422,46.099998474121094,45.79999923706055,46.040000915527344,45.56888961791992,35585000
2020-10-14,46.02000045776367,46.13999938964844,45.709999084472656,45.72999954223633,45.262062072753906,42300500
2020-10-15,45.06999969482422,45.439998626708984,45.02000045776367,45.400001525878906,44.93544006347656,41119300
2020-10-16,45.560001373291016,45.689998626708984,45.40999984741211,45.560001373291016,45.09380340576172,31611400
2020-10-19,45.70000076293945,45.88999938964844,45.34000015258789,45.43000030517578,44.96513366699219,30869500
2020-10-20,45.709999084472656,46.16999816894531,45.689998626708984,45.93000030517578,45.46001434326172,51631300
2020-10-21,46.0,46.31999969482422,45.939998626708984,46.060001373291016,45.588687896728516,42909300
2020-10-22,46.13999938964844,46.18000030517578,45.81999969482422,46.04999923706055,45.57878494262695,41884100
2020-10-23,46.09000015258789,46.31999969482422,45.869998931884766,46.31999969482422,45.84602355957031,36931400
2020-10-26,45.77000045776367,46.040000915527344,45.349998474121094,45.720001220703125,45.252166748046875,53574300
2020-10-27,45.849998474121094,46.04999923706055,45.70000076293945,45.91999816894531,45.45011520385742,41828600
2020-10-28,45.189998626708984,45.25,44.72999954223633,44.77000045776367,44.311885833740234,67047200
2020-10-29,44.939998626708984,45.369998931884766,44.779998779296875,45.220001220703125,44.75728225708008,44763400
2020-10-30,44.849998474121094,44.91999816894531,44.40999984741211,44.709999084472656,44.252498626708984,66155200
2020-11-02,45.18000030517578,45.29999923706055,44.91999816894531,45.279998779296875,44.81666564941406,51001600
2020-11-03,45.36000061035156,45.599998474121094,45.18000030517578,45.47999954223633,45.014617919921875,49744300
2020-11-04,46.09000015258789,47.09000015258789,46.0,46.90999984741211,46.429988861083984,81110200
2020-11-05,47.709999084472656,47.90999984741211,47.310001373291016,47.709999084472656,47.2218017578125,78029300
2020-11-06,47.66999816894531,48.11000061035156,47.540000915527344,47.93000030517578,47.439552307128906,57353300
2020-11-09,49.47999954223633,49.529998779296875,48.2400016784668,48.2599983215332,47.766170501708984,74889400
2020-11-10,48.06999969482422,48.189998626708984,47.5,47.709999084472656,47.2218017578125,68735600
2020-11-11,47.63999938964844,48.099998474121094,47.560001373291016,48.02000045776367,47.528629302978516,46272000
2020-11-12,48.13999938964844,48.310001373291016,47.540000915527344,47.65999984741211,47.17231369018555,41292600
2020-11-13,48.2400016784668,48.36000061035156,47.9900016784668,48.33000183105469,47.8354606628418,48143400
2020-11-16,48.849998474121094,49.09000015258789,48.7599983215332,48.93000030517578,48.429317474365234,63565900
2020-11-17,48.630001068115234,49.0099983215332,48.560001373291016,48.880001068115234,48.37982940673828,34661600
2020-11-18,49.09000015258789,49.099998474121094,48.70000076293945,48.709999084472656,48.21156692504883,32343400
2020-11-19,48.47999954223633,48.86000061035156,48.380001068115234,48.790000915527344,48.29075241088867,27524000
2020-11-20,48.900001525878906,49.20000076293945,48.86000061035156,49.060001373291016,48.557987213134766,35259100
2020-11-23,49.59000015258789,49.599998474121094,49.08000183105469,49.189998626708984,48.6866569519043,38979600
2020-11-24,49.599998474121094,49.880001068115234,49.34000015258789,49.849998474121094,49.339900970458984,39275200
2020-11-25,49.400001525878906,49.599998474121094,49.2599983215332,49.56999969482422,49.062767028808594,47358000
2020-11-27,49.95000076293945,50.16999816894531,49.90999984741211,50.040000915527344,49.52796173095703,27040300
2020-11-30,49.310001373291016,49.310001373291016,48.709999084472656,48.72999954223633,48.23136520385742,60622800
2020-12-01,49.59000015258789,49.880001068115234,49.349998474121094,49.689998626708984,49.18153762817383,50376400
2020-12-02,49.61000061035156,49.86000061035156,49.41999816894531,49.7599983215332,49.250823974609375,42826100
2020-12-03,50.22999954223633,50.58000183105469,50.189998626708984,50.33000183105469,49.81499481201172,61408300
2020-12-04,50.720001220703125,50.880001068115234,50.630001068115234,50.849998474121094,50.32966995239258,42230900
2020-12-07,50.779998779296875,50.9900016784668,50.650001525878906,50.849998474121094,50.32966995239258,43115100
